timestamp,GSR,PPG
6960.656711005,2509.470703125,1153.113525390625
6960.657819567,2512.27001953125,1153.113525390625
6960.6904815,2509.470703125,1155.3114013671875
6960.691618832,2509.470703125,1153.84619140625
6960.725482943,2509.470703125,1153.84619140625
6960.726539051,2509.470703125,1153.113525390625
6960.759455294,2509.470703125,1153.113525390625
6960.791878238,2509.470703125,1153.113525390625
6960.792821053,2509.470703125,1153.113525390625
6960.835611397,2509.470703125,1153.113525390625
6960.836558672,2509.470703125,1153.113525390625
6960.869192967,2509.470703125,1153.113525390625
6960.87033648,2509.470703125,1153.113525390625
6960.912931493,2509.470703125,1153.113525390625
6960.914154979,2512.27001953125,1153.113525390625
6960.946889734,2512.27001953125,1155.3114013671875
6960.947843159,2512.27001953125,1156.0439453125
6960.980415776,2512.27001953125,1156.776611328125
